Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-09,89.022,92.181,86.928,91.032,3326300,0.0,0.0
2018-02-12,91.505,91.792,86.456,88.096,4597600,0.0,0.0
2018-02-13,87.957,90.727,87.845,89.735,2573800,0.0,0.0
2018-02-14,89.226,90.171,88.985,89.559,2684400,0.0,0.0
2018-02-15,90.338,91.208,89.226,91.208,1901600,0.0,0.0
2018-02-16,91.079,91.625,89.884,90.541,1793500,0.0,0.0
2018-02-20,88.059,89.226,86.78,87.605,3110100,0.0,0.0
2018-02-21,87.901,89.754,87.901,88.262,2205600,0.0,0.0
2018-02-22,88.809,89.865,88.438,89.031,1331700,0.0,0.0
2018-02-23,89.652,90.162,88.679,90.05,1667900,0.0,0.0
2018-02-26,90.541,91.005,89.513,90.375,1414000,0.0,0.0
2018-02-27,90.755,91.208,87.91,88.494,2131900,0.0,0.0
2018-02-28,89.041,89.235,87.632,87.632,1833100,0.0,0.0
2018-03-01,87.614,88.837,86.882,88.299,1861800,0.0,0.0
2018-03-02,87.771,88.105,85.974,87.345,2879700,0.0,0.0
2018-03-05,86.752,87.095,86.215,86.558,2424800,0.0,0.0
2018-03-06,86.632,87.271,85.094,86.567,4046100,0.0,0.0
2018-03-07,82.991,83.973,81.101,82.815,5306200,0.0,0.0
2018-03-08,83.028,83.269,79.711,79.721,4081400,0.0,0.0
2018-03-09,80.332,80.767,79.248,80.545,3527000,0.0,0.0
2018-03-12,80.823,82.324,80.647,82.092,3741200,0.0,0.0
2018-03-13,82.315,84.306,82.111,82.945,3989200,0.0,0.0
2018-03-14,82.963,83.148,82.046,82.639,3900300,0.0,0.0
2018-03-15,89.143,89.402,85.502,86.567,10226700,0.0,0.0
2018-03-16,86.706,88.753,86.521,88.411,5127800,0.0,0.0
2018-03-19,88.475,88.985,86.502,87.123,2425000,0.0,0.0
2018-03-20,87.206,87.299,86.048,86.539,2651900,0.0,0.0
2018-03-21,86.687,87.688,86.113,86.141,3830300,0.0,0.0
2018-03-22,85.52,86.493,84.946,85.001,2285000,0.0,0.0
2018-03-23,85.085,85.214,83.278,83.436,2581600,0.0,0.0
2018-03-26,84.668,86.308,84.362,85.835,2055300,0.0,0.0
2018-03-27,86.159,86.576,85.168,85.631,2068200,0.0,0.0
2018-03-28,85.854,87.864,85.844,86.104,2257500,0.0,0.0
2018-03-29,86.576,87.225,86.28,86.669,2363800,0.0,0.0
2018-04-02,86.372,86.956,85.205,86.558,2709600,0.0,0.0
2018-04-03,86.65,87.438,86.252,86.447,1877000,0.0,0.0
2018-04-04,85.733,88.216,85.733,88.012,2729400,0.0,0.0
2018-04-05,88.216,89.485,87.586,89.309,2394600,0.0,0.0
2018-04-06,88.753,89.847,87.568,87.984,2760400,0.0,0.0
2018-04-09,88.235,89.927,88.161,88.932,3315900,0.29,0.0
2018-04-10,90.001,90.131,88.709,89.62,2622200,0.0,0.0
2018-04-11,88.951,89.982,88.886,89.462,1823200,0.0,0.0
2018-04-12,89.908,90.754,89.592,90.038,2300200,0.0,0.0
2018-04-13,90.531,90.977,89.258,89.471,2400500,0.0,0.0
2018-04-16,89.109,90.326,88.338,90.205,2205600,0.0,0.0
2018-04-17,93.56,94.043,92.241,92.807,2900700,0.0,0.0
2018-04-18,93.226,94.006,92.798,93.096,2161100,0.0,0.0
2018-04-19,92.724,92.984,91.237,91.999,1625300,0.0,0.0
2018-04-20,91.757,92.148,89.416,89.527,3675700,0.0,0.0
2018-04-23,89.871,90.317,89.053,90.15,2114600,0.0,0.0
2018-04-24,90.642,91.125,89.564,89.973,1599900,0.0,0.0
2018-04-25,89.555,90.577,88.942,90.373,1495500,0.0,0.0
2018-04-26,90.475,92.454,89.741,92.027,2194800,0.0,0.0
2018-04-27,92.036,93.049,91.321,91.404,2136200,0.0,0.0
2018-04-30,91.711,91.878,89.453,89.704,2513800,0.0,0.0
