Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-30,19.76,20.13,17.14,17.344,27056600,0.0,0.0
2018-05-01,17.539,17.919,17.12,17.218,14794700,0.0,0.0
2018-05-02,17.335,17.627,16.848,16.916,11512600,0.0,0.0
2018-05-03,16.857,16.936,16.281,16.545,8645800,0.06,0.0
2018-05-04,16.515,16.965,16.437,16.828,5732200,0.0,0.0
2018-05-07,16.818,17.287,16.76,17.16,5404800,0.0,0.0
2018-05-08,17.102,17.444,17.014,17.395,5417900,0.0,0.0
2018-05-09,17.737,17.923,17.571,17.61,5437000,0.0,0.0
2018-05-10,17.668,17.893,17.502,17.727,6564200,0.0,0.0
2018-05-11,17.639,17.825,17.453,17.805,5656500,0.0,0.0
2018-05-14,17.825,17.942,17.776,17.903,3005800,0.0,0.0
2018-05-15,17.815,17.835,17.473,17.571,4901700,0.0,0.0
2018-05-16,17.737,17.756,17.541,17.6,3197600,0.0,0.0
2018-05-17,17.639,17.776,17.463,17.737,3024900,0.0,0.0
2018-05-18,17.698,17.786,17.571,17.668,2899300,0.0,0.0
2018-05-21,17.747,18.089,17.727,18.02,3590100,0.0,0.0
2018-05-22,18.089,18.284,17.942,18.147,3396000,0.0,0.0
2018-05-23,18.069,18.499,18.069,18.216,4428200,0.0,0.0
2018-05-24,18.216,18.245,17.991,18.059,3469400,0.0,0.0
2018-05-25,18.03,18.157,17.913,18.01,2776800,0.0,0.0
2018-05-29,17.844,17.923,17.463,17.522,3486400,0.0,0.0
2018-05-30,17.541,17.776,17.326,17.708,3936000,0.0,0.0
2018-05-31,17.541,17.717,17.219,17.248,5038800,0.0,0.0
2018-06-01,17.287,17.453,17.18,17.346,4848000,0.0,0.0
2018-06-04,17.395,17.659,17.336,17.336,2824500,0.0,0.0
2018-06-05,17.346,17.414,17.17,17.317,4142400,0.0,0.0
2018-06-06,17.375,17.571,17.248,17.522,3275100,0.0,0.0
2018-06-07,17.561,17.795,17.502,17.541,2922100,0.0,0.0
2018-06-08,17.551,17.629,17.326,17.532,3176800,0.0,0.0
2018-06-11,17.571,17.854,17.512,17.747,4451800,0.0,0.0
2018-06-12,17.727,17.815,17.561,17.59,3419000,0.0,0.0
2018-06-13,17.561,17.629,17.405,17.561,4944200,0.0,0.0
2018-06-14,17.61,17.639,17.229,17.59,5061100,0.0,0.0
2018-06-15,17.385,17.541,17.023,17.131,7586000,0.0,0.0
2018-06-18,16.965,17.326,16.965,17.238,2776300,0.0,0.0
2018-06-19,17.033,17.15,16.779,17.004,4786800,0.0,0.0
2018-06-20,17.014,17.043,16.887,16.926,2636900,0.0,0.0
2018-06-21,16.906,16.975,16.525,16.574,2927900,0.0,0.0
2018-06-22,16.691,16.799,16.584,16.652,2908800,0.0,0.0
2018-06-25,16.515,16.564,16.095,16.486,3909000,0.0,0.0
2018-06-26,16.457,16.75,16.32,16.642,2488500,0.0,0.0
2018-06-27,16.681,17.053,16.564,16.574,3101300,0.0,0.0
2018-06-28,16.554,16.633,16.388,16.603,2640800,0.0,0.0
2018-06-29,16.662,16.896,16.623,16.623,2542000,0.0,0.0
2018-07-02,16.457,16.574,16.271,16.476,3133600,0.0,0.0
2018-07-03,16.603,16.769,16.486,16.515,1277300,0.0,0.0
2018-07-05,16.613,16.789,16.515,16.681,2326000,0.0,0.0
2018-07-06,16.721,16.945,16.506,16.838,2041600,0.0,0.0
2018-07-09,16.965,17.405,16.896,17.385,4395800,0.0,0.0
2018-07-10,17.385,17.453,17.102,17.336,2608100,0.0,0.0
2018-07-11,17.072,17.082,16.672,16.701,2236000,0.0,0.0
2018-07-12,16.857,16.994,16.613,16.906,2781100,0.0,0.0
2018-07-13,16.887,17.033,16.779,16.984,1884400,0.0,0.0
2018-07-16,19.349,19.349,18.45,18.763,15985600,0.0,0.0
2018-07-17,18.597,18.919,18.499,18.802,6901300,0.0,0.0
2018-07-18,18.782,19.261,18.685,19.232,6410600,0.0,0.0
2018-07-19,19.115,19.261,18.704,18.734,5457000,0.0,0.0
2018-07-20,18.616,18.763,18.538,18.597,2636100,0.0,0.0
2018-07-23,18.567,18.646,18.45,18.558,2215100,0.0,0.0
2018-07-24,18.734,19.066,18.655,18.988,3077900,0.0,0.0
2018-07-25,18.958,18.978,18.528,18.822,2133500,0.0,0.0
2018-07-26,20.219,21.059,20.024,20.893,7082000,0.0,0.0
2018-07-27,20.844,21.001,20.649,20.932,4338300,0.0,0.0
