Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-26,11.092,11.129,10.875,10.912,10281322,0.0,0.0
2017-07-27,10.968,10.968,10.779,10.875,13184408,0.0,0.0
2017-07-28,10.844,10.875,10.714,10.85,11777593,0.0,0.0
2017-07-31,10.906,10.995,10.844,10.85,11294347,0.0,0.0
2017-08-01,10.875,10.906,10.81,10.875,9943346,0.0,0.0
2017-08-02,10.899,10.93,10.701,10.751,10271654,0.0,0.0
2017-08-03,10.745,10.757,10.633,10.714,8584869,0.0,0.0
2017-08-04,10.714,10.887,10.714,10.85,8123922,0.0,0.0
2017-08-07,10.837,10.934,10.813,10.924,5909292,0.0,0.0
2017-08-08,10.899,10.968,10.856,10.924,10173948,0.0,0.0
2017-08-09,10.875,10.968,10.807,10.93,8984846,0.0,0.0
2017-08-10,10.906,10.906,10.577,10.608,12069036,0.0,0.0
2017-08-11,10.658,10.763,10.63,10.72,6805276,0.0,0.0
2017-08-14,10.837,11.061,10.819,10.893,10254124,0.0,0.0
2017-08-15,10.881,11.054,10.862,10.999,10719969,0.0,0.0
2017-08-16,10.992,11.073,10.859,10.906,6336337,0.0,0.0
2017-08-17,10.856,10.955,10.72,10.72,11823997,0.0,0.0
2017-08-18,10.695,10.782,10.59,10.645,12322840,0.0,0.0
2017-08-21,10.658,10.751,10.583,10.726,7851557,0.0,0.0
2017-08-22,10.757,10.968,10.751,10.949,7026468,0.0,0.0
2017-08-23,10.875,10.999,10.862,10.974,9091317,0.0,0.0
2017-08-24,10.98,11.191,10.943,11.123,8553933,0.0,0.0
2017-08-25,11.147,11.24,11.033,11.123,11647146,0.0,0.0
2017-08-28,11.141,11.141,10.952,11.023,9661184,0.0,0.0
2017-08-29,10.937,11.119,10.893,11.104,7612447,0.0,0.0
2017-08-30,11.079,11.147,11.014,11.141,8092342,0.0,0.0
2017-08-31,11.141,11.237,11.123,11.191,14603081,0.0,0.0
2017-09-01,11.286,11.494,11.038,11.43,22355800,0.0,1.289
2017-09-05,11.342,11.501,11.046,11.214,26755900,0.0,0.0
2017-09-06,11.414,11.438,10.863,10.998,40580300,0.0,0.0
2017-09-07,10.966,10.998,10.583,10.583,27036800,0.0,0.0
2017-09-08,10.614,10.691,10.431,10.479,24308700,0.0,0.0
2017-09-11,10.623,10.759,10.575,10.663,16505900,0.0,0.0
2017-09-12,10.723,10.763,10.426,10.53,19398000,0.065,0.0
2017-09-13,10.498,10.635,10.41,10.619,24975000,0.0,0.0
2017-09-14,10.579,10.859,10.538,10.811,16071700,0.0,0.0
2017-09-15,10.731,10.884,10.691,10.851,15606000,0.0,0.0
2017-09-18,10.892,11.012,10.843,10.868,12586100,0.0,0.0
2017-09-19,10.884,10.948,10.811,10.827,10087500,0.0,0.0
2017-09-20,10.9,10.98,10.835,10.94,17348000,0.0,0.0
2017-09-21,10.916,11.156,10.843,11.068,22598600,0.0,0.0
2017-09-22,11.124,11.469,11.092,11.445,22932500,0.0,0.0
2017-09-25,11.389,11.815,11.373,11.799,29532200,0.0,0.0
2017-09-26,11.831,12.104,11.791,11.951,25926100,0.0,0.0
2017-09-27,11.951,12.136,11.895,11.919,22027400,0.0,0.0
2017-09-28,11.911,11.991,11.69,11.694,11473100,0.0,0.0
2017-09-29,11.718,11.839,11.67,11.807,6736900,0.0,0.0
2017-10-02,11.783,12.039,11.758,12.015,13719600,0.0,0.0
2017-10-03,12.015,12.029,11.734,11.791,10203600,0.0,0.0
2017-10-04,11.799,11.951,11.678,11.879,7636300,0.0,0.0
2017-10-05,11.911,12.007,11.847,11.903,7074400,0.0,0.0
